game_id,var,value
LAN200206020,pitches,pitches
LAN200206020,temp,69
LAN200206020,winddir,ltor
LAN200206020,windspeed,11
LAN200206020,fieldcond,unknown
LAN200206020,precip,unknown
LAN200206020,sky,sunny
LAN200206020,timeofgame,176
LAN200206020,attendance,53474
LAN200206020,wp,ishik001
LAN200206020,lp,batim001
LAN200206020,save,gagne001
LAN200206020,hometeam_score,6
LAN200206020,awayteam_score,2
LAN200206140,visteam,ANA
LAN200206140,hometeam,LAN
LAN200206140,site,LOS03
LAN200206140,date,6/14/02
LAN200206140,number,0
LAN200206140,starttime,0:00PM
LAN200206140,daynight,night
LAN200206140,usedh,FALSE
LAN200206140,umphome,timmt901
LAN200206140,ump1b,emmep901
LAN200206140,ump2b,darlg901
LAN200206140,ump3b,drakr901
LAN200206140,howscored,park
LAN200206140,pitches,pitches
LAN200206140,temp,66
LAN200206140,winddir,ltor
LAN200206140,windspeed,5
LAN200206140,fieldcond,unknown
LAN200206140,precip,unknown
LAN200206140,sky,sunny
LAN200206140,timeofgame,165
LAN200206140,attendance,51722
LAN200206140,wp,ortir002
LAN200206140,lp,ishik001
LAN200206140,save,
LAN200206140,hometeam_score,3
LAN200206140,awayteam_score,8
LAN200206150,visteam,ANA
LAN200206150,hometeam,LAN
LAN200206150,site,LOS03
LAN200206150,date,6/15/02
LAN200206150,number,0
LAN200206150,starttime,0:00PM
LAN200206150,daynight,night
LAN200206150,usedh,FALSE
LAN200206150,umphome,emmep901
LAN200206150,ump1b,darlg901
LAN200206150,ump2b,drakr901
LAN200206150,ump3b,timmt901
LAN200206150,howscored,park
LAN200206150,pitches,pitches
LAN200206150,temp,73
LAN200206150,winddir,ltor
LAN200206150,windspeed,6
LAN200206150,fieldcond,unknown
LAN200206150,precip,unknown
LAN200206150,sky,sunny
LAN200206150,timeofgame,161
LAN200206150,attendance,52165
LAN200206150,wp,pereo001
LAN200206150,lp,schos001
LAN200206150,save,
LAN200206150,hometeam_score,10
LAN200206150,awayteam_score,5
LAN200206160,visteam,ANA
LAN200206160,hometeam,LAN
LAN200206160,site,LOS03
LAN200206160,date,6/16/02
LAN200206160,number,0
LAN200206160,starttime,0:00PM
LAN200206160,daynight,day
LAN200206160,usedh,FALSE
LAN200206160,umphome,darlg901
LAN200206160,ump1b,drakr901
LAN200206160,ump2b,timmt901
LAN200206160,ump3b,emmep901
LAN200206160,howscored,park
LAN200206160,pitches,pitches
LAN200206160,temp,80
LAN200206160,winddir,ltor
LAN200206160,windspeed,6
LAN200206160,fieldcond,unknown
LAN200206160,precip,unknown
LAN200206160,sky,sunny
LAN200206160,timeofgame,179
LAN200206160,attendance,52183
LAN200206160,wp,carrg001
LAN200206160,lp,levia001
LAN200206160,save,gagne001
LAN200206160,hometeam_score,5
LAN200206160,awayteam_score,4
LAN200206180,visteam,TOR
LAN200206180,hometeam,LAN
LAN200206180,site,LOS03
LAN200206180,date,6/18/02
LAN200206180,number,0
LAN200206180,starttime,0:00PM
LAN200206180,daynight,night
LAN200206180,usedh,FALSE
LAN200206180,umphome,onorb901
LAN200206180,ump1b,marqa901
LAN200206180,ump2b,welkt901
LAN200206180,ump3b,cedeg901
LAN200206180,howscored,park
LAN200206180,pitches,pitches
LAN200206180,temp,70
LAN200206180,winddir,ltor
LAN200206180,windspeed,6
LAN200206180,fieldcond,unknown
LAN200206180,precip,unknown
LAN200206180,sky,sunny
LAN200206180,timeofgame,144
LAN200206180,attendance,24991
LAN200206180,wp,hallr001
LAN200206180,lp,ashba002
LAN200206180,save,
LAN200206180,hometeam_score,1
LAN200206180,awayteam_score,2
LAN200206190,visteam,TOR
LAN200206190,hometeam,LAN
LAN200206190,site,LOS03
LAN200206190,date,6/19/02
LAN200206190,number,0
LAN200206190,starttime,0:00PM
LAN200206190,daynight,night
LAN200206190,usedh,FALSE
LAN200206190,umphome,marqa901
LAN200206190,ump1b,welkt901
LAN200206190,ump2b,cedeg901
LAN200206190,ump3b,onorb901
LAN200206190,howscored,park
LAN200206190,pitches,pitches
LAN200206190,temp,71
LAN200206190,winddir,ltor
LAN200206190,windspeed,5
LAN200206190,fieldcond,unknown
LAN200206190,precip,unknown
LAN200206190,sky,sunny
LAN200206190,timeofgame,176
LAN200206190,attendance,31429
LAN200206190,wp,ishik001
LAN200206190,lp,millj002
LAN200206190,save,gagne001
LAN200206190,hometeam_score,5
LAN200206190,awayteam_score,2
LAN200206200,visteam,TOR
LAN200206200,hometeam,LAN
LAN200206200,site,LOS03
LAN200206200,date,6/20/02
LAN200206200,number,0
LAN200206200,starttime,0:00PM
LAN200206200,daynight,night
LAN200206200,usedh,FALSE
LAN200206200,umphome,welkt901
LAN200206200,ump1b,cedeg901
LAN200206200,ump2b,onorb901
LAN200206200,ump3b,marqa901
LAN200206200,howscored,park
LAN200206200,pitches,pitches
LAN200206200,temp,71
LAN200206200,winddir,rtol
LAN200206200,windspeed,5
LAN200206200,fieldcond,unknown
LAN200206200,precip,unknown
LAN200206200,sky,sunny
LAN200206200,timeofgame,145
LAN200206200,attendance,24977
LAN200206200,wp,pereo001
LAN200206200,lp,loaie001
LAN200206200,save,gagne001
LAN200206200,hometeam_score,2
LAN200206200,awayteam_score,1
LAN200206210,visteam,BOS
LAN200206210,hometeam,LAN
LAN200206210,site,LOS03
LAN200206210,date,6/21/02
LAN200206210,number,0
LAN200206210,starttime,0:00PM
LAN200206210,daynight,night
LAN200206210,usedh,FALSE
LAN200206210,umphome,demud901
LAN200206210,ump1b,danlk901
LAN200206210,ump2b,hudsm901
LAN200206210,ump3b,relic901
LAN200206210,howscored,park
LAN200206210,pitches,pitches
LAN200206210,temp,66
LAN200206210,winddir,ltor
LAN200206210,windspeed,6
LAN200206210,fieldcond,unknown
LAN200206210,precip,unknown
LAN200206210,sky,cloudy
LAN200206210,timeofgame,175
LAN200206210,attendance,46719
LAN200206210,wp,nomoh001
LAN200206210,lp,burkj001
LAN200206210,save,gagne001
LAN200206210,hometeam_score,3
LAN200206210,awayteam_score,2
LAN200206220,visteam,BOS
LAN200206220,hometeam,LAN
LAN200206220,site,LOS03
LAN200206220,date,6/22/02
LAN200206220,number,0
LAN200206220,starttime,0:00PM
LAN200206220,daynight,day
LAN200206220,usedh,FALSE
LAN200206220,umphome,danlk901
LAN200206220,ump1b,hudsm901
LAN200206220,ump2b,relic901
LAN200206220,ump3b,demud901
LAN200206220,howscored,park
LAN200206220,pitches,pitches
LAN200206220,temp,70
LAN200206220,winddir,ltor
LAN200206220,windspeed,4
LAN200206220,fieldcond,unknown
LAN200206220,precip,unknown
LAN200206220,sky,sunny
LAN200206220,timeofgame,141
LAN200206220,attendance,43833
LAN200206220,wp,daalo001
LAN200206220,lp,lowed001
LAN200206220,save,gagne001
LAN200206220,hometeam_score,5
LAN200206220,awayteam_score,4
LAN200206230,visteam,BOS
LAN200206230,hometeam,LAN
LAN200206230,site,LOS03
LAN200206230,date,6/23/02
LAN200206230,number,0
LAN200206230,starttime,0:00PM
LAN200206230,daynight,day
LAN200206230,usedh,FALSE
LAN200206230,umphome,hudsm901
LAN200206230,ump1b,relic901
LAN200206230,ump2b,demud901
LAN200206230,ump3b,danlk901
LAN200206230,howscored,park
LAN200206230,pitches,pitches
LAN200206230,temp,78
LAN200206230,winddir,ltor
LAN200206230,windspeed,9
LAN200206230,fieldcond,unknown
LAN200206230,precip,unknown
LAN200206230,sky,sunny
LAN200206230,timeofgame,169
LAN200206230,attendance,45960
LAN200206230,wp,ashba002
LAN200206230,lp,arror001
LAN200206230,save,
LAN200206230,hometeam_score,9
LAN200206230,awayteam_score,5
LAN200206240,visteam,COL
LAN200206240,hometeam,LAN
LAN200206240,site,LOS03
LAN200206240,date,6/24/02
LAN200206240,number,0
LAN200206240,starttime,0:00PM
LAN200206240,daynight,night
LAN200206240,usedh,FALSE
LAN200206240,umphome,mcclt901
LAN200206240,ump1b,meric901
LAN200206240,ump2b,barrt901
LAN200206240,ump3b,rungb901
LAN200206240,howscored,park
LAN200206240,pitches,pitches
LAN200206240,temp,70
LAN200206240,winddir,ltor
LAN200206240,windspeed,6
LAN200206240,fieldcond,unknown
LAN200206240,precip,unknown
LAN200206240,sky,sunny
LAN200206240,timeofgame,180
LAN200206240,attendance,34641
LAN200206240,wp,hampm001
LAN200206240,lp,ishik001
LAN200206240,save,jimej001
LAN200206240,hometeam_score,1
LAN200206240,awayteam_score,4
LAN200206250,visteam,COL
LAN200206250,hometeam,LAN
LAN200206250,site,LOS03
LAN200206250,date,6/25/02
LAN200206250,number,0
LAN200206250,starttime,0:00PM
LAN200206250,daynight,night
LAN200206250,usedh,FALSE
LAN200206250,umphome,meric901
LAN200206250,ump1b,barrt901
LAN200206250,ump2b,rungb901
LAN200206250,ump3b,mcclt901
LAN200206250,howscored,park
LAN200206250,pitches,pitches
LAN200206250,temp,69
LAN200206250,winddir,ltor
LAN200206250,windspeed,5
LAN200206250,fieldcond,unknown
LAN200206250,precip,unknown
LAN200206250,sky,sunny
LAN200206250,timeofgame,115
LAN200206250,attendance,23635
LAN200206250,wp,pereo001
LAN200206250,lp,thomj005
LAN200206250,save,
LAN200206250,hometeam_score,4
LAN200206250,awayteam_score,0
LAN200206260,visteam,COL
LAN200206260,hometeam,LAN
LAN200206260,site,LOS03
LAN200206260,date,6/26/02
LAN200206260,number,0
LAN200206260,starttime,0:00PM
LAN200206260,daynight,night
LAN200206260,usedh,FALSE
LAN200206260,umphome,barrt901
LAN200206260,ump1b,rungb901
LAN200206260,ump2b,mcclt901
LAN200206260,ump3b,meric901
LAN200206260,howscored,park
LAN200206260,pitches,pitches
LAN200206260,temp,69
LAN200206260,winddir,ltor
LAN200206260,windspeed,7
LAN200206260,fieldcond,unknown
LAN200206260,precip,unknown
LAN200206260,sky,sunny
LAN200206260,timeofgame,143
LAN200206260,attendance,25083
LAN200206260,wp,nomoh001
LAN200206260,lp,chacs001
LAN200206260,save,gagne001
LAN200206260,hometeam_score,5
LAN200206260,awayteam_score,2
LAN200206270,visteam,COL
LAN200206270,hometeam,LAN
LAN200206270,site,LOS03
LAN200206270,date,6/27/02
LAN200206270,number,0
LAN200206270,starttime,0:00PM
LAN200206270,daynight,night
LAN200206270,usedh,FALSE
LAN200206270,umphome,rungb901
LAN200206270,ump1b,mcclt901
LAN200206270,ump2b,meric901
LAN200206270,ump3b,barrt901
LAN200206270,howscored,park
LAN200206270,pitches,pitches
LAN200206270,temp,70
LAN200206270,winddir,ltor
LAN200206270,windspeed,6
LAN200206270,fieldcond,unknown
LAN200206270,precip,unknown
LAN200206270,sky,sunny
LAN200206270,timeofgame,161
LAN200206270,attendance,41279
LAN200206270,wp,daalo001
LAN200206270,lp,neagd001
LAN200206270,save,
LAN200206270,hometeam_score,7
LAN200206270,awayteam_score,1
LAN200207110,visteam,ARI
LAN200207110,hometeam,LAN
LAN200207110,site,LOS03
LAN200207110,date,7/11/02
LAN200207110,number,0
LAN200207110,starttime,0:00PM
LAN200207110,daynight,night
LAN200207110,usedh,FALSE
LAN200207110,umphome,millb901
LAN200207110,ump1b,hohnb901
LAN200207110,ump2b,younl901
LAN200207110,ump3b,culbf901
LAN200207110,howscored,park
LAN200207110,pitches,pitches
LAN200207110,temp,75
LAN200207110,winddir,ltor
LAN200207110,windspeed,6
LAN200207110,fieldcond,unknown
LAN200207110,precip,unknown
LAN200207110,sky,sunny
LAN200207110,timeofgame,199
LAN200207110,attendance,45882
LAN200207110,wp,koplm001
LAN200207110,lp,quanp001
LAN200207110,save,kim-b001
LAN200207110,hometeam_score,3
LAN200207110,awayteam_score,4
LAN200207120,visteam,ARI
LAN200207120,hometeam,LAN
LAN200207120,site,LOS03
LAN200207120,date,7/12/02
LAN200207120,number,0
LAN200207120,starttime,0:00PM
LAN200207120,daynight,night
LAN200207120,usedh,FALSE
LAN200207120,umphome,hohnb901
LAN200207120,ump1b,younl901
LAN200207120,ump2b,culbf901
LAN200207120,ump3b,millb901
LAN200207120,howscored,park
LAN200207120,pitches,pitches
LAN200207120,temp,72
LAN200207120,winddir,ltor
LAN200207120,windspeed,6
LAN200207120,fieldcond,unknown
LAN200207120,precip,unknown
LAN200207120,sky,sunny
LAN200207120,timeofgame,164
LAN200207120,attendance,43147
LAN200207120,wp,schic002
LAN200207120,lp,pereo001
LAN200207120,save,kim-b001
LAN200207120,hometeam_score,2
LAN200207120,awayteam_score,3
LAN200207130,visteam,ARI
LAN200207130,hometeam,LAN
LAN200207130,site,LOS03
LAN200207130,date,7/13/02
LAN200207130,number,0
LAN200207130,starttime,0:00PM
LAN200207130,daynight,day
LAN200207130,usedh,FALSE
LAN200207130,umphome,younl901
LAN200207130,ump1b,culbf901
LAN200207130,ump2b,millb901
LAN200207130,ump3b,hohnb901
LAN200207130,howscored,park
LAN200207130,pitches,pitches
LAN200207130,temp,78
LAN200207130,winddir,ltor
LAN200207130,windspeed,7
LAN200207130,fieldcond,unknown
LAN200207130,precip,unknown
LAN200207130,sky,sunny
LAN200207130,timeofgame,174
LAN200207130,attendance,33994
LAN200207130,wp,andeb002
LAN200207130,lp,ashba002
LAN200207130,save,kim-b001
LAN200207130,hometeam_score,5
LAN200207130,awayteam_score,7
LAN200207140,visteam,ARI
LAN200207140,hometeam,LAN
LAN200207140,site,LOS03
LAN200207140,date,7/14/02
LAN200207140,number,0
LAN200207140,starttime,0:00PM
LAN200207140,daynight,night
LAN200207140,usedh,FALSE
LAN200207140,umphome,culbf901
LAN200207140,ump1b,millb901
LAN200207140,ump2b,hohnb901
LAN200207140,ump3b,younl901
LAN200207140,howscored,park
LAN200207140,pitches,pitches
LAN200207140,temp,78
LAN200207140,winddir,ltor
LAN200207140,windspeed,6
LAN200207140,fieldcond,unknown
LAN200207140,precip,unknown
LAN200207140,sky,sunny
LAN200207140,timeofgame,165
LAN200207140,attendance,46140
LAN200207140,wp,ishik001
LAN200207140,lp,batim001
LAN200207140,save,gagne001
LAN200207140,hometeam_score,2
LAN200207140,awayteam_score,0
LAN200207150,visteam,SLN
LAN200207150,hometeam,LAN
LAN200207150,site,LOS03
LAN200207150,date,7/15/02
LAN200207150,number,0
LAN200207150,starttime,0:00PM
LAN200207150,daynight,night
LAN200207150,usedh,FALSE
LAN200207150,umphome,schrp901
LAN200207150,ump1b,hollm901
LAN200207150,ump2b,reynj901
LAN200207150,ump3b,hirsm901
LAN200207150,howscored,park
LAN200207150,pitches,pitches
LAN200207150,temp,74
LAN200207150,winddir,ltor
LAN200207150,windspeed,6
LAN200207150,fieldcond,unknown
LAN200207150,precip,unknown
LAN200207150,sky,sunny
LAN200207150,timeofgame,160
LAN200207150,attendance,31899
LAN200207150,wp,smitt001
LAN200207150,lp,daalo001
LAN200207150,save,isrij001
LAN200207150,hometeam_score,2
LAN200207150,awayteam_score,4
LAN200207160,visteam,SLN
LAN200207160,hometeam,LAN
LAN200207160,site,LOS03
LAN200207160,date,7/16/02
LAN200207160,number,0
LAN200207160,starttime,0:00PM
LAN200207160,daynight,day
LAN200207160,usedh,FALSE
LAN200207160,umphome,hollm901
LAN200207160,ump1b,reynj901
LAN200207160,ump2b,hirsm901
LAN200207160,ump3b,schrp901
LAN200207160,howscored,park
LAN200207160,pitches,pitches
LAN200207160,temp,77
LAN200207160,winddir,ltor
LAN200207160,windspeed,5
LAN200207160,fieldcond,unknown
LAN200207160,precip,unknown
LAN200207160,sky,sunny
LAN200207160,timeofgame,187
LAN200207160,attendance,37988
LAN200207160,wp,hackl001
LAN200207160,lp,nomoh001
LAN200207160,save,
LAN200207160,hometeam_score,2
LAN200207160,awayteam_score,9
LAN200207170,visteam,SDN
LAN200207170,hometeam,LAN
LAN200207170,site,LOS03
LAN200207170,date,7/17/02
LAN200207170,number,0
LAN200207170,starttime,0:00PM
LAN200207170,daynight,night
LAN200207170,usedh,FALSE
LAN200207170,umphome,randt901
LAN200207170,ump1b,fichm901
LAN200207170,ump2b,froeb901
LAN200207170,ump3b,poncl901
LAN200207170,howscored,park
LAN200207170,pitches,pitches
LAN200207170,temp,70
LAN200207170,winddir,ltor
LAN200207170,windspeed,6
LAN200207170,fieldcond,unknown
LAN200207170,precip,unknown
LAN200207170,sky,sunny
LAN200207170,timeofgame,150
LAN200207170,attendance,33778
LAN200207170,wp,lawrb001
LAN200207170,lp,pereo001
LAN200207170,save,
LAN200207170,hometeam_score,0
LAN200207170,awayteam_score,7
LAN200207180,visteam,SDN
LAN200207180,hometeam,LAN
LAN200207180,site,LOS03
LAN200207180,date,7/18/02
LAN200207180,number,0
LAN200207180,starttime,0:00PM
LAN200207180,daynight,night
LAN200207180,usedh,FALSE
LAN200207180,umphome,fichm901
LAN200207180,ump1b,froeb901
LAN200207180,ump2b,poncl901
LAN200207180,ump3b,randt901
LAN200207180,howscored,park
LAN200207180,pitches,pitches
LAN200207180,temp,72
LAN200207180,winddir,ltor
LAN200207180,windspeed,8
LAN200207180,fieldcond,unknown
LAN200207180,precip,unknown
LAN200207180,sky,sunny
LAN200207180,timeofgame,156
LAN200207180,attendance,53662
LAN200207180,wp,tomkb001
LAN200207180,lp,ashba002
LAN200207180,save,hofft001
LAN200207180,hometeam_score,1
LAN200207180,awayteam_score,4
LAN200207190,visteam,SFN
LAN200207190,hometeam,LAN
LAN200207190,site,LOS03
LAN200207190,date,7/19/02
LAN200207190,number,0
LAN200207190,starttime,0:00PM
LAN200207190,daynight,night
LAN200207190,usedh,FALSE
LAN200207190,umphome,craft901
LAN200207190,ump1b,fostm901
LAN200207190,ump2b,fleta901
LAN200207190,ump3b,cousd901
LAN200207190,howscored,park
LAN200207190,pitches,pitches
LAN200207190,temp,69
LAN200207190,winddir,ltor
LAN200207190,windspeed,6
LAN200207190,fieldcond,unknown
LAN200207190,precip,unknown
LAN200207190,sky,sunny
LAN200207190,timeofgame,260
LAN200207190,attendance,53033
LAN200207190,wp,nen-r001
LAN200207190,lp,motag001
LAN200207190,save,
LAN200207190,hometeam_score,2
LAN200207190,awayteam_score,3
LAN200207200,visteam,SFN
LAN200207200,hometeam,LAN
LAN200207200,site,LOS03
LAN200207200,date,7/20/02
LAN200207200,number,0
LAN200207200,starttime,0:00PM
LAN200207200,daynight,day
LAN200207200,usedh,FALSE
LAN200207200,umphome,fostm901
LAN200207200,ump1b,fleta901
LAN200207200,ump2b,cousd901
LAN200207200,ump3b,craft901
LAN200207200,howscored,park
LAN200207200,pitches,pitches
LAN200207200,temp,75
LAN200207200,winddir,ltor
LAN200207200,windspeed,4
LAN200207200,fieldcond,unknown
LAN200207200,precip,unknown
LAN200207200,sky,sunny
LAN200207200,timeofgame,186
LAN200207200,attendance,50093
LAN200207200,wp,quanp001
LAN200207200,lp,rodrf002
LAN200207200,save,gagne001
LAN200207200,hometeam_score,4
LAN200207200,awayteam_score,2
LAN200207210,visteam,SFN
LAN200207210,hometeam,LAN
LAN200207210,site,LOS03
LAN200207210,date,7/21/02
LAN200207210,number,0
LAN200207210,starttime,0:00PM
LAN200207210,daynight,night
LAN200207210,usedh,FALSE
LAN200207210,umphome,fleta901
LAN200207210,ump1b,cousd901
LAN200207210,ump2b,craft901
LAN200207210,ump3b,fostm901
LAN200207210,howscored,park
LAN200207210,pitches,pitches
LAN200207210,temp,73
LAN200207210,winddir,ltor
LAN200207210,windspeed,8
LAN200207210,fieldcond,unknown
LAN200207210,precip,unknown
LAN200207210,sky,sunny
LAN200207210,timeofgame,179
LAN200207210,attendance,54344
LAN200207210,wp,ortir001
LAN200207210,lp,carrg001
LAN200207210,save,nen-r001
LAN200207210,hometeam_score,4
LAN200207210,awayteam_score,6
LAN200208060,visteam,PIT
LAN200208060,hometeam,LAN
LAN200208060,site,LOS03
LAN200208060,date,8/6/02
LAN200208060,number,0
LAN200208060,starttime,0:00PM
LAN200208060,daynight,night
LAN200208060,usedh,FALSE
LAN200208060,umphome,reilm901
LAN200208060,ump1b,kellj901
LAN200208060,ump2b,mealj901
LAN200208060,ump3b,coope901
LAN200208060,howscored,park
LAN200208060,pitches,pitches
LAN200208060,temp,73
LAN200208060,winddir,ltor
LAN200208060,windspeed,5
LAN200208060,fieldcond,unknown
LAN200208060,precip,unknown
LAN200208060,sky,sunny
